gamma,method,iteration,fixed_validation_fidelity,noiseless_fidelity,gradient_norm,train_trajectories,validation_trajectories
0.08900000000000001,independent,17,0.07268101113054021,0.03934993768936171,0.05631919104994077,16,32
0.08900000000000001,independent,18,0.07243883150504164,0.03976452137276944,0.06603036280930503,16,32
0.08900000000000001,independent,19,0.07263893714510639,0.04003064268903086,0.05165105549214199,16,32
0.08900000000000001,independent,20,0.07257064301858482,0.04012919487194073,0.04637257146206063,16,32
0.08900000000000001,independent,21,0.07260508875708879,0.040226263141862256,0.06585573341873031,16,32
0.08900000000000001,independent,22,0.07262374719748628,0.04001802396373476,0.07233827428861499,16,32
0.08900000000000001,independent,23,0.0726463910425828,0.040802588590788155,0.06293044427104875,16,32
0.08900000000000001,independent,24,0.07235582924245176,0.04113944479411397,0.06115939909796359,16,32
0.08900000000000001,independent,25,0.07220684899762704,0.041120766741226035,0.05923988361320926,16,32
0.08900000000000001,independent,26,0.0720956840638757,0.04086832062047744,0.06940838986095174,16,32
0.08900000000000001,independent,27,0.07205709920583356,0.04132026904434276,0.08191242831924025,16,32
0.08900000000000001,independent,28,0.07202065129781027,0.04227729479689083,0.06117245748662041,16,32
0.08900000000000001,independent,29,0.07202432383769589,0.04144911272920141,0.06491842717071365,16,32
0.08900000000000001,independent,30,0.07208390008888356,0.04152402132617951,0.04222327015264537,16,32
0.08900000000000001,independent,31,0.07206168312159615,0.041716460733183094,0.06324826649660725,16,32
0.08900000000000001,independent,32,0.07182257559448532,0.04262898399860542,0.08266203984347745,16,32
0.08900000000000001,independent,33,0.07181329076079523,0.042840922071552316,0.06599524781461415,16,32
0.08900000000000001,independent,34,0.07190708409688892,0.04359581254717527,0.047927436029689144,16,32
0.08900000000000001,independent,35,0.07192998052736077,0.043763691405520666,0.06263771703673712,16,32
0.08900000000000001,independent,36,0.07200792848853906,0.042587668631335264,0.07365777926844687,16,32
0.08900000000000001,independent,37,0.0719315815680206,0.042700485250340925,0.06302707576160532,16,32
0.08900000000000001,independent,38,0.07189906016007921,0.04308282872653007,0.04718480777355052,16,32
0.08900000000000001,independent,39,0.07204499432417902,0.04346600694050608,0.0626195423070884,16,32
0.08900000000000001,independent,40,0.07196805861701869,0.04361419887290417,0.05765292890653982,16,32
0.08900000000000001,independent,41,0.07175727419902156,0.0439919787467711,0.05081114349393076,16,32
0.08900000000000001,independent,42,0.07182130501130168,0.043814188622712164,0.06638847029127694,16,32
0.08900000000000001,independent,43,0.0719864023829308,0.043706594932308815,0.060726262184932586,16,32
0.08900000000000001,independent,44,0.07193780286432924,0.04343755227101034,0.06562603497295989,16,32
0.08900000000000001,independent,45,0.07199418102600023,0.043849956871171755,0.059269330542033385,16,32
0.08900000000000001,independent,46,0.07194541621212411,0.04355326557814959,0.06173711690048798,16,32
0.08900000000000001,independent,47,0.07207321814314047,0.04480409863007401,0.04617855026537212,16,32
0.08900000000000001,independent,48,0.07212850617277641,0.045017431920980996,0.060859147187881116,16,32
0.08900000000000001,independent,49,0.07222892751862764,0.04486055268740204,0.06243562890618228,16,32
0.08900000000000001,independent,50,0.07230653841922718,0.044414299590669545,0.057233519231331624,16,32
0.08900000000000001,independent,51,0.07220535455180907,0.04492586359691056,0.05485810572722933,16,32
0.08900000000000001,independent,52,0.07219103395342735,0.04498154388089869,0.06398649756855156,16,32
0.08900000000000001,independent,53,0.07224887340659457,0.044756581374840065,0.07546596902091193,16,32
0.08900000000000001,independent,54,0.07201776806897472,0.04442894845918731,0.04957742360175195,16,32
0.08900000000000001,independent,55,0.07213085557761442,0.044088078315232086,0.05357791496420357,16,32
0.08900000000000001,independent,56,0.07213370343578823,0.04409455767542239,0.09493269721982048,16,32
0.08900000000000001,independent,57,0.07233540178345908,0.04498064629151997,0.0491422047862838,16,32
0.08900000000000001,independent,58,0.07233351791884401,0.04465257208566438,0.0637097217702868,16,32
0.08900000000000001,independent,59,0.0722500336183271,0.04409794127327728,0.07376762459238827,16,32
0.08900000000000001,independent,60,0.07253609868322333,0.04353448300529579,0.060382537557973244,16,32
0.08900000000000001,independent,61,0.07267869071291211,0.04366645929978857,0.05663733364315024,16,32
0.08900000000000001,independent,62,0.07262734249969979,0.04488259541584799,0.05002385729581672,16,32
0.08900000000000001,independent,63,0.07255338366350961,0.04489648199626887,0.058531947694018135,16,32
0.08900000000000001,independent,64,0.07262400082405288,0.04462950989059002,0.08086015718395616,16,32
0.08900000000000001,independent,65,0.07233404316417794,0.04503816266893222,0.04995909123645551,16,32
0.08900000000000001,independent,66,0.0724392828482482,0.04476924369426146,0.05894018469695521,16,32
0.08900000000000001,independent,67,0.0724664758689473,0.044699928298272205,0.056148990115475306,16,32
0.08900000000000001,independent,68,0.07237056890350457,0.04466148481194761,0.06860115027982744,16,32
0.08900000000000001,independent,69,0.07245367812882383,0.04438864892469922,0.057976466163452596,16,32
0.08900000000000001,independent,70,0.07255456716467262,0.0442360495353855,0.04683060231286345,16,32
0.08900000000000001,independent,71,0.07264359797859413,0.04417493742848036,0.054987141537568306,16,32
0.08900000000000001,independent,72,0.07268292865523276,0.043833473157851285,0.053961004972784984,16,32
0.08900000000000001,independent,73,0.07261625650600562,0.04369426041302194,0.047138815438469504,16,32
0.08900000000000001,independent,74,0.0726155057897068,0.04319860403474549,0.06737245658996695,16,32
0.08900000000000001,independent,75,0.07271370419722296,0.04290023292768427,0.0577647030545169,16,32
0.08900000000000001,independent,76,0.07260488546086497,0.042588779725738365,0.06638033508384852,16,32
0.08900000000000001,independent,77,0.07250349777680966,0.042912413978588526,0.0627830848342863,16,32
0.08900000000000001,independent,78,0.07246329012999944,0.04290462608679385,0.07759763517721524,16,32
0.08900000000000001,independent,79,0.07257933379733716,0.0433779351401815,0.057769726251658764,16,32
0.08900000000000001,independent,80,0.07259780113877745,0.04362462764882216,0.0,16,32
0.08900000000000001,cross,0,0.07619384638397862,0.03629077792440385,0.10583401212254656,4,12
0.08900000000000001,cross,1,0.07583200388880057,0.036965360859977585,0.07649251441276189,4,12
0.08900000000000001,cross,2,0.07608754260462713,0.037609055964749706,0.1164579899549967,4,12
0.08900000000000001,cross,3,0.07577872989564094,0.03600114210657127,0.10283214158867576,4,12
0.08900000000000001,cross,4,0.07547630031392472,0.036342245574531966,0.10870711892824106,4,12
0.08900000000000001,cross,5,0.07563832215807247,0.036356732025362895,0.07817445232462551,4,12
0.08900000000000001,cross,6,0.07573127959130742,0.037573418580321524,0.105035775376623,4,12
0.08900000000000001,cross,7,0.07553929406271154,0.03668242707605434,0.0834745066162455,4,12
0.08900000000000001,cross,8,0.07517977606340724,0.03667472308976933,0.07656411786616411,4,12
0.08900000000000001,cross,9,0.0755494081929705,0.03670589472662427,0.12008628033108325,4,12
0.08900000000000001,cross,10,0.0762888025374327,0.03704499542759066,0.08784780867230042,4,12
0.08900000000000001,cross,11,0.0765667312414994,0.036977759198550036,0.1113652357469207,4,12
0.08900000000000001,cross,12,0.07629624819203436,0.03669769033737505,0.09426089451399396,4,12
0.08900000000000001,cross,13,0.07610254067414342,0.03692785506362821,0.07316609515566505,4,12
0.08900000000000001,cross,14,0.07591476354503489,0.03700777203212476,0.06248025451140943,4,12
0.08900000000000001,cross,15,0.075924706917065,0.0372674474344426,0.08719483520277051,4,12
0.08900000000000001,cross,16,0.07613890703856303,0.03733939766300662,0.08730140028833304,4,12
0.08900000000000001,cross,17,0.07637427550692723,0.03825999487349578,0.12136632581578236,4,12
0.08900000000000001,cross,18,0.07638342801624987,0.03827245061006138,0.10265168408777355,4,12
0.08900000000000001,cross,19,0.07630243970450112,0.03909942901246562,0.10031252784303896,4,12
0.08900000000000001,cross,20,0.07600949288319829,0.037591941316225744,0.07097433386778941,4,12
0.08900000000000001,cross,21,0.07618837695046368,0.038142703193650984,0.0690340457699812,4,12
0.08900000000000001,cross,22,0.07615130253666756,0.038360220201329745,0.16374968483011296,4,12
0.08900000000000001,cross,23,0.07637341000754881,0.03927461064984958,0.07690070420082304,4,12
0.08900000000000001,cross,24,0.0763848311624105,0.039638028119091125,0.06886564601447852,4,12
0.08900000000000001,cross,25,0.07649592668750364,0.03950278819707062,0.08926518886564062,4,12
0.08900000000000001,cross,26,0.07604134283766804,0.03947731029065183,0.09606308405990457,4,12
0.08900000000000001,cross,27,0.07598514782885012,0.03964842910841609,0.06164902215970603,4,12
0.08900000000000001,cross,28,0.07611181972738366,0.03997755668255443,0.07030313090573387,4,12
0.08900000000000001,cross,29,0.07592456881437608,0.04085846492334017,0.07978503843127234,4,12
0.08900000000000001,cross,30,0.07588796857340525,0.04134793097633463,0.06601750575501977,4,12
0.08900000000000001,cross,31,0.07614889502157497,0.04170227258319876,0.06541067553887112,4,12
0.08900000000000001,cross,32,0.0761264876165823,0.041861835963934085,0.10134887868841164,4,12
0.08900000000000001,cross,33,0.07632960874991858,0.04134109171995065,0.08180521457450567,4,12
0.08900000000000001,cross,34,0.07587332878367377,0.040090167688532366,0.07976280366763469,4,12
0.08900000000000001,cross,35,0.07568954260681905,0.040231327390463485,0.07599757859900842,4,12
0.08900000000000001,cross,36,0.0755104047968359,0.04029194823238162,0.05455527242337733,4,12
0.08900000000000001,cross,37,0.07574499992340868,0.04075505197510846,0.1029140106048901,4,12
0.08900000000000001,cross,38,0.07585547453078921,0.041084493536832536,0.09964915643740989,4,12
0.08900000000000001,cross,39,0.07578301415655593,0.041383853445771786,0.08593432156953566,4,12
0.08900000000000001,cross,40,0.07568621116527009,0.041843900097471326,0.06858232935275156,4,12
0.08900000000000001,cross,41,0.07557235704978503,0.04233914940284189,0.07201073936708059,4,12
0.08900000000000001,cross,42,0.07519199343901557,0.04188281864839368,0.14219397231275968,4,12
0.08900000000000001,cross,43,0.0750392768511403,0.04240142248462472,0.07770764151967337,4,12
0.08900000000000001,cross,44,0.07479188553480527,0.04228756857216045,0.07555795295994681,4,12
0.08900000000000001,cross,45,0.07436403263371366,0.04310566253264845,0.07979787857727652,4,12
0.08900000000000001,cross,46,0.07419631815213752,0.04259965610770632,0.084454503795954,4,12
0.08900000000000001,cross,47,0.07405398187977925,0.043749410928998596,0.08871106602021032,4,12
0.08900000000000001,cross,48,0.07422523950269766,0.0455594297727181,0.0896037890210735,4,12
0.08900000000000001,cross,49,0.0741983738857093,0.04563366257991397,0.08953023412821881,4,12
0.08900000000000001,cross,50,0.07443545014964383,0.0449925317111767,0.06922515883617629,4,12
0.08900000000000001,cross,51,0.0740801370980532,0.04545921294575209,0.11740485418343471,4,12
0.08900000000000001,cross,52,0.07372876447742918,0.04669860534769432,0.10280252495526061,4,12
0.08900000000000001,cross,53,0.07359065239632571,0.044994884032430724,0.09637000015991559,4,12
0.08900000000000001,cross,54,0.07309164706781922,0.044118098151171584,0.0859261042563302,4,12
0.08900000000000001,cross,55,0.07328349381703238,0.04363139726326655,0.10135282744781363,4,12
0.08900000000000001,cross,56,0.07320952157735078,0.043861120894966174,0.07942612918266427,4,12
0.08900000000000001,cross,57,0.07284500248697356,0.04429293630403083,0.08033082274419802,4,12
0.08900000000000001,cross,58,0.07252612515812133,0.04442757903302309,0.08700439418636721,4,12
0.08900000000000001,cross,59,0.07280536743673362,0.04603858194999678,0.11200304925330114,4,12
0.08900000000000001,cross,60,0.07292644441183105,0.04538282243969672,0.09650004335262359,4,12
0.08900000000000001,cross,61,0.0730956263084158,0.04700878848879166,0.08579331542057259,4,12
0.08900000000000001,cross,62,0.0727872483304915,0.048019494048321405,0.13795372670293213,4,12
0.08900000000000001,cross,63,0.0725046154318892,0.04777880816953462,0.09264405741854756,4,12
0.08900000000000001,cross,64,0.07253959358180113,0.0486878167105412,0.09010774695912292,4,12
0.08900000000000001,cross,65,0.07240079111076667,0.048945933062998784,0.07997587522028765,4,12
0.08900000000000001,cross,66,0.07270312293313942,0.04996606260291368,0.10580175593833835,4,12
0.08900000000000001,cross,67,0.07233513573869045,0.04993078935893288,0.09119383593822146,4,12
0.08900000000000001,cross,68,0.07229332720726404,0.050040769590935,0.10905038508188204,4,12
0.08900000000000001,cross,69,0.0722653062166004,0.04979544779949875,0.08204535557465281,4,12
0.08900000000000001,cross,70,0.07198823579306858,0.04990377586442878,0.06973309885718315,4,12
0.08900000000000001,cross,71,0.07222413311064506,0.0497588519200896,0.06039197251315866,4,12
0.08900000000000001,cross,72,0.0722935845379694,0.04958667950001818,0.06403408080581736,4,12
0.08900000000000001,cross,73,0.07231996090724939,0.049347714071117814,0.06966649397326406,4,12
0.08900000000000001,cross,74,0.07203620607322388,0.04853391087179576,0.07772411621607703,4,12
0.08900000000000001,cross,75,0.07148451445911652,0.04735666719744575,0.1293943273859331,4,12
0.08900000000000001,cross,76,0.07115281483653185,0.04422566549469723,0.07419623987456485,4,12
0.08900000000000001,cross,77,0.07132399403834407,0.04500006739305025,0.1241432330176709,4,12
0.08900000000000001,cross,78,0.07126090738987205,0.04441854007791167,0.08747459120420982,4,12
0.08900000000000001,cross,79,0.0715761892637492,0.04477839458286795,0.06963431873188101,4,12
0.08900000000000001,cross,80,0.07146065258835135,0.04470232570149186,0.0,4,12
0.1,independent,0,0.08422915732391434,0.03629077792440385,0.06249227904875562,16,32
0.1,independent,1,0.08409577561143294,0.036951242560371626,0.07416583819837447,16,32
0.1,independent,2,0.08403478136456388,0.03745001192940238,0.04925716267799478,16,32
0.1,independent,3,0.08398999275041175,0.03694893762414154,0.07126666274400374,16,32
0.1,independent,4,0.08367285819321743,0.03740817345498638,0.054136445849695236,16,32
0.1,independent,5,0.08368880717168348,0.03787906862564621,0.07651924133262646,16,32
0.1,independent,6,0.08381760080445294,0.03902678155529799,0.048354455439143976,16,32
0.1,independent,7,0.0836997482593699,0.03936255258795359,0.07609673572018875,16,32
0.1,independent,8,0.08386569093154009,0.039244197415261556,0.07583755389848099,16,32
0.1,independent,9,0.0837578013649897,0.03894170342755132,0.04969766246035624,16,32
0.1,independent,10,0.08369260776347212,0.03889428732316555,0.05688362673906019,16,32
0.1,independent,11,0.08366471203141079,0.03903706126707789,0.05255810113792524,16,32
0.1,independent,12,0.08363847306606553,0.03954863369279097,0.07511138515410941,16,32
0.1,independent,13,0.08378490014427323,0.03928098718673296,0.06559195333123292,16,32
0.1,independent,14,0.08356740439838359,0.03945129583157555,0.05116544133955862,16,32
0.1,independent,15,0.08381416083580062,0.03943692979174729,0.07141179856796076,16,32
0.1,independent,16,0.08395116970695932,0.04045724912150137,0.05176036272962682,16,32
0.1,independent,17,0.08383362557209587,0.040463674458557586,0.052999916237595625,16,32
0.1,independent,18,0.08382071379715025,0.0400940820933746,0.06672684562458285,16,32
0.1,independent,19,0.08386573555490125,0.04012000943644579,0.044479019473891414,16,32
0.1,independent,20,0.08388132639983167,0.03979516159684938,0.0490768845571632,16,32
0.1,independent,21,0.08384583173356183,0.04070399984765084,0.07669017663269646,16,32
0.1,independent,22,0.08403043211203644,0.03966672040314481,0.04789849145520993,16,32
0.1,independent,23,0.08413525631084864,0.0399903775733835,0.06017601636792936,16,32
0.1,independent,24,0.08406213034454738,0.0398208154389769,0.050746536265194486,16,32
0.1,independent,25,0.08422169507806233,0.039856453163533534,0.0527773678930468,16,32
0.1,independent,26,0.08430158921886016,0.0397231638623555,0.07741321564182826,16,32
0.1,independent,27,0.08439101498250087,0.04046075697154259,0.08927240264174571,16,32
0.1,independent,28,0.08455516401442804,0.04123128495341669,0.0677800222528113,16,32
0.1,independent,29,0.08448518258414686,0.04050827104968455,0.06758049938750167,16,32
0.1,independent,30,0.08443230538943938,0.04085226537797987,0.05328371971427943,16,32
0.1,independent,31,0.08460137272793695,0.04052737162852352,0.08422500519146729,16,32
0.1,independent,32,0.08477513490230165,0.04181735078765176,0.05878759875398835,16,32
0.1,independent,33,0.08505205475112054,0.04153511322956466,0.062301785077364925,16,32
0.1,independent,34,0.08524388084118065,0.04231020610700713,0.06775337372573495,16,32
0.1,independent,35,0.08551990057040773,0.04276175665960101,0.07219109456497494,16,32
0.1,independent,36,0.08587262642011663,0.04230247060574178,0.05630518446162977,16,32
0.1,independent,37,0.08583747339365111,0.04303437757362458,0.07073287263944213,16,32
0.1,independent,38,0.08590598876749772,0.04408974474322921,0.057819951812852745,16,32
0.1,independent,39,0.08573930107504615,0.04457615330569395,0.0673495526634288,16,32
0.1,independent,40,0.0856015187790874,0.045271991263602165,0.05400132679619883,16,32
0.1,independent,41,0.0856815329645789,0.04577585610361686,0.0678578818010267,16,32
0.1,independent,42,0.08575983414997862,0.04632381306663379,0.05405117909521911,16,32
0.1,independent,43,0.08571534834974248,0.04605958899290698,0.05094432896860486,16,32
0.1,independent,44,0.08578223896212915,0.04593021179386478,0.055011880570958335,16,32
0.1,independent,45,0.0859602259795752,0.04634828220212016,0.06401042233203941,16,32
0.1,independent,46,0.08575421565552993,0.0456512712066932,0.0561966771836097,16,32
0.1,independent,47,0.08586709144384537,0.046740858177447164,0.049508232494109024,16,32
0.1,independent,48,0.08567514701173212,0.04693175816161892,0.05978219066547659,16,32
0.1,independent,49,0.0856290837755001,0.04709800212541578,0.05742285309053558,16,32
0.1,independent,50,0.085487241436437,0.046980416505646744,0.07080067735542751,16,32
0.1,independent,51,0.08547702433662122,0.046729559284715866,0.055775394193666505,16,32
0.1,independent,52,0.0855812023714255,0.04622625980905901,0.054513169464774656,16,32
0.1,independent,53,0.08553332811880407,0.0457898601361964,0.07742609821749856,16,32
0.1,independent,54,0.08543320652209194,0.0457764112556949,0.06572739989641369,16,32
0.1,independent,55,0.08517480714409847,0.04605207267425682,0.07614991058060386,16,32
0.1,independent,56,0.08511544415344023,0.045356847475323724,0.07901210228992855,16,32
0.1,independent,57,0.08526333067992038,0.045830919842139446,0.05495715523364523,16,32
0.1,independent,58,0.08530517580667309,0.04526269695017957,0.06415002576722602,16,32
0.1,independent,59,0.08540314414516595,0.04591323898542802,0.05179029590833862,16,32
0.1,independent,60,0.08555834773409282,0.04546418565540806,0.07126860826459087,16,32
0.1,independent,61,0.08542838998129149,0.04471746405865572,0.06580893237220674,16,32
0.1,independent,62,0.08558118751473587,0.045103508582407255,0.08882584173568121,16,32
0.1,independent,63,0.08565788657103476,0.04619829252837858,0.0648532775607983,16,32
0.1,independent,64,0.08552832802769367,0.0469014747386251,0.046490475837128314,16,32
0.1,independent,65,0.08541303462246187,0.04747872211685731,0.05176878778333546,16,32
0.1,independent,66,0.0853629150505434,0.048014518116122014,0.057231493262840764,16,32
0.1,independent,67,0.08535948597257977,0.04765962656821563,0.05236499802698069,16,32
0.1,independent,68,0.08539503743571247,0.04760506677820091,0.06376693792707608,16,32
0.1,independent,69,0.08552837769287971,0.047842243980236863,0.07086848920092545,16,32
0.1,independent,70,0.08551119998920449,0.047149171585996096,0.06431455077416749,16,32
0.1,independent,71,0.08539855538340463,0.04708217534815827,0.050762843700642366,16,32
0.1,independent,72,0.08540593667540831,0.04687963650613078,0.05280689909796921,16,32
0.1,independent,73,0.08544095885971055,0.04793788052353049,0.05632202850767085,16,32
0.1,independent,74,0.08541827684582814,0.04774509825138215,0.10888662004595691,16,32
0.1,independent,75,0.08578145567109177,0.04654458124718132,0.061882876500834155,16,32
0.1,independent,76,0.08594916865736997,0.04595410785255023,0.059760964947258924,16,32
0.1,independent,77,0.08605117371840054,0.0451185698809076,0.06938262529146648,16,32
0.1,independent,78,0.08611290771445129,0.044335538053068065,0.06876341492578368,16,32
0.1,independent,79,0.08614249917648834,0.044671137258003576,0.06732594340948315,16,32
0.1,independent,80,0.08614970193841387,0.04553521326997639,0.0,16,32
0.1,cross,0,0.0598759987540039,0.03629077792440385,0.10270554561777823,4,12
0.1,cross,1,0.05960214926064824,0.036867409682650065,0.07609456779069929,4,12
0.1,cross,2,0.059561544790483756,0.03796924727666197,0.05932765771172464,4,12
0.1,cross,3,0.05958023336134884,0.038182498600512614,0.06899385626428811,4,12
0.1,cross,4,0.05954922673693086,0.038488824705217244,0.05507084937203795,4,12
0.1,cross,5,0.05969094743031957,0.03869146908289815,0.09318142017622423,4,12
0.1,cross,6,0.05998655523620222,0.0399467316671003,0.05043421943466278,4,12
0.1,cross,7,0.06003664078611189,0.04027293626364313,0.11986735207027077,4,12
0.1,cross,8,0.060487744755476226,0.039534187000083924,0.09323375190039933,4,12
0.1,cross,9,0.06001867774611989,0.039115979427888706,0.08502970107345904,4,12
0.1,cross,10,0.05995557999117684,0.04009578195591656,0.10928900069563012,4,12
0.1,cross,11,0.05953642996431172,0.03904036999110052,0.05761638765312356,4,12
0.1,cross,12,0.05970860542906492,0.03960528229622549,0.08924204825286534,4,12
0.1,cross,13,0.059954406074908005,0.04000799059734322,0.10722114300021855,4,12
0.1,cross,14,0.05953867302769594,0.039511277982131665,0.0779295606645782,4,12
0.1,cross,15,0.059771318015901444,0.0394277052419467,0.09473086602971732,4,12
0.1,cross,16,0.05967040348092778,0.040369479599000245,0.06775568665187037,4,12
0.1,cross,17,0.05979328153928739,0.04108730180901227,0.10110158401300452,4,12
0.1,cross,18,0.05944755481532932,0.040679066585255476,0.11020617189541715,4,12
0.1,cross,19,0.06002911557358703,0.04133270993863637,0.10441388127684674,4,12
0.1,cross,20,0.060221172260352784,0.04023834372056123,0.07675182748935147,4,12
0.1,cross,21,0.06035672187069615,0.04132306134984972,0.10863736568757194,4,12
0.1,cross,22,0.06006190787052205,0.04042787030991115,0.12211508283137136,4,12
0.1,cross,23,0.05988749499859806,0.039651774671008305,0.0815001369132908,4,12
0.1,cross,24,0.06005356610071242,0.0401115193773483,0.07833378447555332,4,12
0.1,cross,25,0.0598333559858793,0.040376053565722055,0.0896077680996886,4,12
0.1,cross,26,0.059474328380512,0.040722561643867526,0.07700065885322734,4,12
0.1,cross,27,0.05950405064595749,0.040496947566178935,0.061163682282755455,4,12
0.1,cross,28,0.05970041360605949,0.04117927110467343,0.10685210483231901,4,12
0.1,cross,29,0.059539011555077674,0.04075442586793982,0.08774028307660574,4,12
0.1,cross,30,0.05967229570875229,0.0425498710634913,0.05122746289819477,4,12
0.1,cross,31,0.059731231869546514,0.04236646620517725,0.08302258465189873,4,12
0.1,cross,32,0.059976023889418396,0.04284695935765861,0.06870696664994155,4,12
0.1,cross,33,0.0598996261961424,0.043076013026065174,0.07119756427766699,4,12
0.1,cross,34,0.05988748831904898,0.043782233897888344,0.07705008528533246,4,12
0.1,cross,35,0.05990465882114088,0.04386923804033191,0.07610294697817102,4,12
0.1,cross,36,0.06000890793057381,0.044013353392088374,0.07788015569259324,4,12
0.1,cross,37,0.06041704432126338,0.04491193833551805,0.08356275394676159,4,12
0.1,cross,38,0.060621933846264464,0.045156566681736246,0.08497639056510958,4,12
0.1,cross,39,0.06081155276095524,0.04674067683951909,0.09698750779991842,4,12
0.1,cross,40,0.060629069237982336,0.046578949520383786,0.07190756009680735,4,12
0.1,cross,41,0.06098435301211022,0.04719027447044707,0.07162286300781803,4,12
0.1,cross,42,0.06108811333817001,0.047252023329488954,0.10876506931529453,4,12
0.1,cross,43,0.06167258015990316,0.04799367596821047,0.07829398380328967,4,12
0.1,cross,44,0.06181221505588674,0.048072994963818685,0.07537692607950208,4,12
0.1,cross,45,0.06203122406767945,0.04880963824913934,0.06471856502583573,4,12
0.1,cross,46,0.06212203175201908,0.0501674821420909,0.10650333986944205,4,12
0.1,cross,47,0.06252495830079276,0.050998904609957096,0.07771728946396025,4,12
0.1,cross,48,0.06235953772062089,0.05183727791206225,0.09193141277359926,4,12
0.1,cross,49,0.06237536487538445,0.05145495707998157,0.09500180505214281,4,12
0.1,cross,50,0.061757556274298485,0.05127014850693593,0.08714798053163061,4,12
0.1,cross,51,0.06167213021776349,0.05074907479288247,0.1114215412511125,4,12
0.1,cross,52,0.06202221932888411,0.05216906326929711,0.0774220747500639,4,12
0.1,cross,53,0.06159074573508344,0.05136265722969517,0.08837438701108676,4,12
0.1,cross,54,0.06120110142174288,0.05073379375690605,0.08494413018443225,4,12
0.1,cross,55,0.061171720003907075,0.050607721912619974,0.12235364366379543,4,12
0.1,cross,56,0.061033264491351207,0.04952880272620102,0.06633229835374424,4,12
0.1,cross,57,0.06091722527796429,0.05010516277347136,0.08870642931804591,4,12
0.1,cross,58,0.06086119640913127,0.05062021806218817,0.06326177533482112,4,12
0.1,cross,59,0.06109278611680461,0.051719806652950215,0.07632981343322659,4,12
0.1,cross,60,0.06114463461310438,0.051270897351699284,0.12321316164835532,4,12
0.1,cross,61,0.06051841963510304,0.050489264438631554,0.08787877332232076,4,12
0.1,cross,62,0.060863847325456355,0.051674689022523375,0.1177733256253227,4,12
0.1,cross,63,0.061298740385637096,0.0519344992508109,0.09174041708284049,4,12
0.1,cross,64,0.06171410031769233,0.052696848851139455,0.07064102044639807,4,12
0.1,cross,65,0.06160690944789495,0.052983539399507985,0.11294175134694423,4,12
0.1,cross,66,0.062170628210358285,0.054437957489605934,0.0789331424594451,4,12
0.1,cross,67,0.06169143284461776,0.0542097571679036,0.10114038818280975,4,12
0.1,cross,68,0.062027483021371586,0.05390094127961323,0.10039536736591986,4,12
0.1,cross,69,0.06236479197590042,0.05383351782571679,0.08363507931810867,4,12
0.1,cross,70,0.06243373216975557,0.0536011439268193,0.051834148645911314,4,12
0.1,cross,71,0.062218672066691995,0.05397391782771605,0.09560421040892875,4,12
0.1,cross,72,0.061951382229690176,0.052815940541690316,0.06696660853967945,4,12
0.1,cross,73,0.06203146447887678,0.0530699827422644,0.08042020070539048,4,12
0.1,cross,74,0.0622876916008685,0.05371208698824358,0.1760137109500586,4,12
0.1,cross,75,0.061962078047615915,0.05246740244508417,0.13325740708929185,4,12
0.1,cross,76,0.06190419646757018,0.04923142679512181,0.050799909686394966,4,12
0.1,cross,77,0.06178049968030049,0.04878750312754396,0.10467657822467852,4,12
0.1,cross,78,0.06175824818627884,0.04805641624916748,0.08298284880276147,4,12
0.1,cross,79,0.06134677773406741,0.04846364086911679,0.07424160533148481,4,12
0.1,cross,80,0.06105647999623894,0.0490986959000487,0.0,4,12
